idx,cluster
4749,0
4750,0
4751,0
4752,0
4754,0
4760,0
4762,0
4764,0
4768,0
4770,0
4772,0
4774,0
4775,0
4776,0
4777,0
4778,0
4780,0
4782,0
4784,0
4785,0
4789,0
4790,0
4793,0
4795,0
4796,0
4800,0
